CustomerID,Tenure,MonthlyCharge,TotalCharges,Contract,PaymentMethod,PaperlessBilling,AverageUsage,TotalUsage,Churn
CUST_97,33,94.30186713223328,3111.961615363698,Month-to-month,Credit card,0,22.19448007043328,732.4178423242981,1
CUST_98,35,83.66881200509928,2928.408420178475,Month-to-month,Bank transfer,0,25.30129270225033,885.5452445787615,0
CUST_99,11,64.69765302466399,711.674183271304,Month-to-month,Bank transfer,0,17.82880989731013,196.11690887041144,1
CUST_100,24,107.08917358068656,2570.1401659364774,Month-to-month,Bank transfer,1,24.24755926838015,581.9414224411237,0
CUST_101,16,120.02720138603108,1920.4352221764973,Month-to-month,Electronic check,1,19.736769652329983,315.7883144372798,0
CUST_102,48,90.20774500464636,4329.971760223025,One year,Bank transfer,1,31.027115892934493,1489.3015628608557,0
CUST_103,24,25.41294612518534,609.9107070044481,Month-to-month,Electronic check,0,9.938558411459422,238.5254018750261,0
CUST_104,26,50.56051246821177,1314.573324173506,Month-to-month,Electronic check,1,22.751003396122663,591.5260882991893,1
CUST_105,8,22.657167672964988,181.2573413837199,One year,Electronic check,1,9.320720281896548,74.56576225517239,0
CUST_106,52,62.61117800666491,3255.781256346575,Two year,Electronic check,0,30.00692944829053,1560.3603313111078,0
CUST_107,29,80.8472901238332,2344.571413591163,Month-to-month,Electronic check,1,19.539794637745874,566.6540444946304,1
CUST_108,11,121.99398470164223,1341.9338317180643,Month-to-month,Mailed check,0,25.9721026189265,285.6931288081915,0
CUST_109,47,89.19548425770449,4192.187760112111,Two year,Mailed check,1,35.50425045676192,1668.6997714678105,0
CUST_110,33,82.06544508826903,2708.159687912878,Month-to-month,Bank transfer,1,27.08044888572786,893.6548132290194,0
CUST_111,25,110.73346368821304,2768.336592205326,Month-to-month,Bank transfer,1,23.55193717717796,588.798429429449,0
CUST_112,24,22.26423408928784,534.3416181429081,One year,Credit card,1,9.823728471891464,235.76948332539516,0
CUST_113,56,110.34879944142396,6179.532768719742,One year,Mailed check,0,36.940715314492095,2068.680057611557,0
CUST_114,2,60.55474628338828,121.10949256677657,One year,Mailed check,1,3.5679245747265207,7.135849149453041,1
CUST_115,50,92.77282473063768,4638.641236531883,One year,Credit card,0,27.96474874146279,1398.2374370731395,0
CUST_116,14,98.8848639032394,1384.3880946453514,Month-to-month,Electronic check,0,22.61017248271341,316.54241475798773,0
CUST_117,4,43.678545429504766,174.71418171801906,Month-to-month,Credit card,0,0.9018492644775408,3.607397057910162,0
CUST_118,1,52.53543673369141,52.53543673369141,Month-to-month,Electronic check,1,2.499305408289799,2.499305408289799,0
CUST_119,57,95.24634761199552,5429.041813883745,Month-to-month,Credit card,0,41.94190366628845,2390.6885089784414,0
CUST_120,14,54.14094732699264,757.9732625778969,Month-to-month,Credit card,0,14.43573631892787,202.10030846499015,0
CUST_121,7,51.12421641767303,357.8695149237112,Month-to-month,Bank transfer,1,1.713255224588699,11.992786572120892,1
CUST_122,53,66.67407553340773,3533.72600327061,Month-to-month,Electronic check,1,22.651421072634925,1200.525316849651,0
CUST_123,22,137.5734297727334,3026.6154550001347,Month-to-month,Credit card,0,17.67520937813199,388.8546063189037,1
CUST_124,7,132.99733971702048,930.9813780191432,Two year,Bank transfer,0,23.195921362023988,162.3714495341679,0
CUST_125,3,86.82465120988608,260.47395362965824,Two year,Mailed check,1,6.209513837545661,18.628541512636986,1
CUST_126,13,26.727198543913538,347.453581070876,Month-to-month,Credit card,0,4.717804340290575,61.33145642377748,0
CUST_127,28,124.0439278983393,3473.2299811535004,One year,Bank transfer,0,20.270164340192707,567.5646015253958,1
CUST_128,22,43.554594429524,958.201077449528,Month-to-month,Bank transfer,1,7.086439374976573,155.9016662494846,0
CUST_129,12,106.93636307310632,1283.2363568772755,Month-to-month,Credit card,1,15.16262788932399,181.95153467188788,0
CUST_130,8,128.59832291960169,1028.7865833568137,Month-to-month,Mailed check,0,20.38009449281092,163.04075594248738,0
CUST_131,14,145.42355238018263,2035.9297333225568,Month-to-month,Electronic check,0,16.240286781959703,227.36401494743583,0
CUST_132,9,36.48996812946624,328.4097131651961,Month-to-month,Mailed check,1,9.18508487811983,82.66576390307847,0
CUST_133,12,88.03047182140027,1056.3656618568032,Two year,Bank transfer,0,7.802602423753735,93.63122908504482,0
CUST_134,13,130.57943580609822,1697.5326654792768,One year,Electronic check,0,12.857445300266878,167.14678890346943,0
CUST_135,44,89.88920302473836,3955.124933088488,Month-to-month,Electronic check,0,38.02608574853778,1673.1477729356625,1
CUST_136,21,114.90604189122335,2413.0268797156905,Two year,Electronic check,1,15.582872036796353,327.2403127727234,0
CUST_137,31,122.10975400902797,3785.4023742798663,One year,Credit card,0,26.504052895924048,821.6256397736455,0
CUST_138,37,128.75742082004814,4764.024570341781,Month-to-month,Mailed check,0,36.58973136162725,1353.820060380208,0
CUST_139,40,106.64921552948282,4265.968621179312,Two year,Credit card,0,31.49528436394602,1259.8113745578407,0
CUST_140,8,136.7060946648022,1093.6487573184177,One year,Bank transfer,1,12.356751369298358,98.85401095438688,0
CUST_141,46,104.21286042130306,4793.791579379941,One year,Electronic check,0,31.89042395861847,1466.9595020964496,1
CUST_142,5,142.80286074611212,714.0143037305606,Month-to-month,Electronic check,1,10.227695222887174,51.13847611443588,0
CUST_143,58,101.80878964746488,5904.909799552964,One year,Credit card,0,31.21932279414702,1810.7207220605271,0
CUST_144,49,133.4157211057327,6537.370334180902,One year,Bank transfer,0,38.309901432070426,1877.1851701714509,0
CUST_145,19,97.4351968556614,1851.2687402575664,One year,Bank transfer,0,25.449819706237285,483.5465744185085,0
CUST_146,33,64.76536795778205,2137.2571426068075,Month-to-month,Credit card,1,28.08614381121399,926.8427457700616,0
CUST_147,14,125.74947322035004,1760.4926250849005,Month-to-month,Bank transfer,1,19.625075863963996,274.7510620954959,0
CUST_148,11,76.20953363840908,838.3048700224999,Month-to-month,Electronic check,1,15.659207017437048,172.25127719180753,0
CUST_149,24,36.45093585693464,874.8224605664313,Month-to-month,Electronic check,1,15.27091182428074,366.50188378273776,0
CUST_150,18,145.91393524651983,2626.450834437357,Month-to-month,Electronic check,0,28.38948191886324,511.0106745395383,0
CUST_151,8,130.83325810676806,1046.6660648541445,Month-to-month,Credit card,1,14.805005693231603,118.44004554585284,0
CUST_152,58,92.9637250664479,5391.896053853979,Month-to-month,Mailed check,1,42.355497023718016,2456.6188273756447,0
CUST_153,25,107.1795986831483,2679.489967078708,Two year,Electronic check,0,22.74284943546356,568.5712358865891,0
CUST_154,11,149.70414884819138,1646.7456373301052,Month-to-month,Mailed check,0,16.659992996057348,183.2599229566308,0
CUST_155,29,40.97013363715755,1188.133875477569,Month-to-month,Credit card,1,22.60904507988445,655.6623073166489,0
CUST_156,21,89.49019481356393,1879.2940910848424,Month-to-month,Electronic check,1,16.930055296516088,355.53116122683787,0
CUST_157,33,70.82723201680977,2337.2986565547226,Two year,Credit card,0,33.721696543893174,1112.8159859484747,0
CUST_158,13,90.34918409974966,1174.5393932967456,Two year,Credit card,1,22.33045693227907,290.2959401196279,0
CUST_159,2,33.439120925766545,66.87824185153309,Month-to-month,Electronic check,1,1.447056298806895,2.8941125976137894,0
CUST_160,31,77.29649355422382,2396.1913001809385,Month-to-month,Bank transfer,0,24.98323020895858,774.480136477716,0
CUST_161,42,79.99033786818312,3359.594190463691,Month-to-month,Credit card,1,31.96855829000681,1342.679448180286,0
CUST_162,25,97.46591374482946,2436.6478436207367,Month-to-month,Electronic check,1,20.68338930310024,517.0847325775061,0
CUST_163,19,106.10877354103178,2016.066697279604,Month-to-month,Mailed check,1,17.38567082502048,330.3277456753891,0
CUST_164,52,96.71941855903096,5029.40976506961,Two year,Bank transfer,1,35.558267597715435,1849.0299150812027,0
CUST_165,34,114.81975881249922,3903.871799624973,One year,Bank transfer,0,23.28146076672205,791.5696660685497,0
CUST_166,3,95.517341102174,286.552023306522,Two year,Credit card,1,9.414445863448575,28.24333759034573,0
CUST_167,45,77.60340411971782,3492.153185387302,Month-to-month,Electronic check,1,37.99912837428139,1709.9607768426629,0
CUST_168,29,84.5824977901858,2452.892435915388,Two year,Electronic check,0,15.098786300514996,437.8648027149349,1
CUST_169,40,75.91154621388776,3036.46184855551,Month-to-month,Mailed check,0,30.58816760548673,1223.5267042194691,0
CUST_170,35,47.30960090363114,1655.83603162709,Month-to-month,Electronic check,1,17.7976020022036,622.916070077126,0
CUST_171,11,49.48414510020718,544.325596102279,Month-to-month,Credit card,0,9.878401793578174,108.66241972935993,0
CUST_172,55,79.460527891748,4370.32903404614,One year,Credit card,1,29.432383469163,1618.781090803965,0
CUST_173,33,76.36185264226555,2519.941137194763,Month-to-month,Credit card,0,23.18169729251868,764.9960106531164,0
CUST_174,42,121.30688867891206,5094.889324514306,Month-to-month,Mailed check,0,34.93434426632657,1467.242459185716,0
CUST_175,19,74.71158891738523,1419.5201894303193,Month-to-month,Mailed check,1,13.442069476829076,255.39932005975243,0
CUST_176,23,107.53788322946566,2473.37131427771,One year,Bank transfer,0,37.50864933810148,862.698934776334,0
CUST_177,7,41.58502891062717,291.0952023743902,One year,Bank transfer,0,8.715907385181266,61.01135169626886,0
CUST_178,3,127.12766797108824,381.3830039132647,Two year,Electronic check,0,18.43622163451292,55.30866490353876,1
CUST_179,8,109.10288089822578,872.8230471858062,Month-to-month,Electronic check,0,8.620952120828559,68.96761696662847,0
CUST_180,40,122.5768118171427,4903.072472685708,One year,Electronic check,0,36.00182147177793,1440.0728588711172,0
CUST_181,49,66.73298339116747,3269.916186167206,Two year,Credit card,0,23.34541548520112,1143.9253587748549,0
CUST_182,55,106.13137005712784,5837.225353142031,One year,Bank transfer,1,44.7682329481074,2462.252812145907,0
CUST_183,16,48.22176030334707,771.5481648535531,Month-to-month,Credit card,1,10.256517272656971,164.10427636251154,0
CUST_184,6,48.730752383833625,292.38451430300177,One year,Credit card,0,12.391087833502556,74.34652700101535,1
CUST_185,18,51.51938041429695,927.3488474573452,Month-to-month,Mailed check,0,8.644217323272809,155.59591181891057,0
CUST_186,43,54.396481213124645,2339.04869216436,Month-to-month,Mailed check,1,24.45047771387389,1051.3705416965772,1
CUST_187,21,73.09355422779825,1534.9646387837631,Month-to-month,Mailed check,1,15.30642926642957,321.43501459502096,0
CUST_188,55,127.73040826832715,7025.172454757994,Two year,Bank transfer,1,43.6462048524057,2400.5412668823137,1
CUST_189,49,143.16454204505123,7015.062560207511,One year,Credit card,0,36.90019318967104,1808.1094662938808,0
CUST_190,23,102.21953957523034,2351.049410230298,Month-to-month,Mailed check,0,24.6043917979251,565.9010113522774,0
CUST_191,38,37.51608774242892,1425.611334212299,Month-to-month,Electronic check,1,21.97705110777676,835.1279420955168,0
CUST_192,14,74.59914884883881,1044.388083883743,Month-to-month,Mailed check,0,18.965745467353987,265.5204365429558,0
CUST_193,50,141.70410055827978,7085.2050279139885,One year,Electronic check,0,40.04068769761193,2002.0343848805965,0
CUST_194,51,61.67075579269066,3145.208545427224,Month-to-month,Electronic check,1,34.1107553027777,1739.6485204416626,0
CUST_195,34,100.50652818621224,3417.2219583312167,Month-to-month,Credit card,1,19.689523903340607,669.4438127135807,0
CUST_196,54,141.56737414590353,7644.638203878791,One year,Credit card,0,38.88077079665899,2099.5616230195856,0
CUST_197,21,79.8887036859603,1677.6627774051665,Two year,Electronic check,1,9.94726764252486,208.8926204930221,0
CUST_198,11,85.05187703518976,935.5706473870872,Two year,Bank transfer,0,16.344289585845974,179.78718544430572,1
CUST_199,33,139.43018226797682,4601.196014843235,Month-to-month,Mailed check,1,31.255689171091984,1031.4377426460355,0
CUST_200,56,140.8770642312578,7889.115596950437,Month-to-month,Credit card,1,38.33119601232856,2146.5469766904,1
CUST_201,57,137.58329354064435,7842.247731816727,One year,Mailed check,0,43.37471941562671,2472.3590066907223,0
CUST_202,26,86.77248898811972,2256.0847136911125,Month-to-month,Bank transfer,0,19.25155939605438,500.5405442974139,0
CUST_203,22,103.17546257737646,2269.8601767022824,Month-to-month,Mailed check,0,24.75233120318921,544.5512864701627,1
CUST_204,40,96.57080286415972,3862.832114566389,Month-to-month,Credit card,0,32.086880319548264,1283.4752127819306,0
CUST_205,33,40.60432659061677,1339.9427774903534,Month-to-month,Mailed check,0,18.76180998608164,619.139729540694,0
CUST_206,58,101.048370569591,5860.805493036277,Two year,Bank transfer,1,44.029553852729066,2553.714123458286,0
CUST_207,20,61.48876197416996,1229.7752394833992,Two year,Mailed check,0,15.23863743239283,304.7727486478566,0
CUST_208,26,36.99561507801946,961.885992028506,Two year,Bank transfer,1,14.4927271440537,376.8109057453962,0
CUST_209,50,47.95039059397575,2397.519529698787,Month-to-month,Credit card,0,20.738422214832774,1036.9211107416386,0
CUST_210,15,60.77583863372765,911.6375795059148,Month-to-month,Bank transfer,1,19.216371685771914,288.24557528657874,0
CUST_211,14,143.6887341009737,2011.642277413632,Month-to-month,Credit card,1,27.62152203791375,386.7013085307925,1
CUST_212,21,148.79973102079273,3124.7943514366475,Month-to-month,Bank transfer,1,25.467543967696876,534.8184233216343,0
CUST_213,53,132.69522729290117,7032.8470465237615,Month-to-month,Credit card,1,44.19615262437087,2342.396089091656,0
CUST_214,44,80.04192727096859,3521.8447999226178,Two year,Mailed check,1,30.61155734813168,1346.9085233177937,0
CUST_215,7,80.53024283516834,563.7116998461784,One year,Electronic check,0,12.75464158342643,89.28249108398501,0
CUST_216,14,119.4147059076164,1671.8058827066295,One year,Electronic check,0,22.83241657412666,319.65383203777327,0
CUST_217,57,32.79305002511354,1869.2038514314715,Two year,Bank transfer,1,39.07655228121373,2227.3634800291825,0
CUST_218,60,149.2248580549942,8953.491483299653,One year,Bank transfer,0,42.47902146839375,2548.7412881036253,0
CUST_219,16,109.98793481835172,1759.8069570936275,Two year,Electronic check,0,16.72848899999711,267.6558239999538,0
CUST_220,25,58.9071398350397,1472.6784958759924,One year,Bank transfer,0,17.76965480272433,444.2413700681082,0
CUST_221,60,138.1502650289674,8289.015901738043,One year,Mailed check,1,38.28486604008676,2297.091962405206,0
CUST_222,10,91.83525007902702,918.35250079027,One year,Bank transfer,1,16.771788925823593,167.7178892582359,0
CUST_223,3,31.07469706976305,93.22409120928916,Month-to-month,Credit card,1,9.545706987004628,28.637120961013885,1
CUST_224,8,34.07194661715104,272.57557293720834,Month-to-month,Mailed check,0,3.722614582011569,29.78091665609255,0
CUST_225,54,24.11643118437325,1302.2872839561558,Month-to-month,Electronic check,0,28.471020138298854,1537.4350874681384,0
CUST_226,6,48.10531570899563,288.63189425397377,Month-to-month,Credit card,1,5.229461207951996,31.37676724771197,0
CUST_227,37,26.683812846336103,987.3010753144358,Month-to-month,Bank transfer,1,28.94621052138157,1071.0097892911178,1
CUST_228,38,86.33542048403396,3280.7459783932904,Month-to-month,Bank transfer,1,32.125074035997045,1220.7528133678877,0
CUST_229,57,30.78225054683816,1754.588281169775,Month-to-month,Credit card,1,31.908259366897152,1818.7707839131376,0
CUST_230,22,77.60589679281512,1707.3297294419326,Two year,Mailed check,1,17.693049630688147,389.2470918751392,0
CUST_231,41,50.70609629648,2078.94994815568,Two year,Credit card,0,29.83442959278481,1223.2116133041775,0
CUST_232,14,92.76369069178304,1298.6916696849626,Month-to-month,Mailed check,1,14.223423771769069,199.12793280476697,0
CUST_233,28,77.06581288744752,2157.842760848531,Month-to-month,Credit card,0,20.07786199456642,562.1801358478597,0
CUST_234,50,128.88026015880342,6444.013007940172,One year,Mailed check,0,28.97956798587644,1448.978399293822,0
CUST_235,50,63.750818088887385,3187.540904444369,Month-to-month,Bank transfer,0,35.34145850852729,1767.0729254263645,0
CUST_236,48,49.93011409975284,2396.6454767881364,Month-to-month,Bank transfer,1,26.9755535011088,1294.8265680532222,0
CUST_237,14,142.21505833492716,1991.0108166889804,Month-to-month,Mailed check,1,25.714059404848264,359.9968316678757,0
CUST_238,41,80.6272805321401,3305.7185018177443,Month-to-month,Mailed check,0,30.080721466202345,1233.309580114296,0
CUST_239,15,23.660508700219527,354.9076305032929,Month-to-month,Bank transfer,1,7.830060431430676,117.45090647146012,0
CUST_240,46,30.326729897204476,1395.0295752714055,Month-to-month,Electronic check,0,21.832583511672347,1004.298841536928,0
CUST_241,24,92.22432978348915,2213.38391480374,Month-to-month,Credit card,0,19.58719055311564,470.09257327477536,0
CUST_242,17,47.40028230898194,805.804799252693,Month-to-month,Mailed check,0,12.169283054919186,206.87781193362616,0
CUST_243,29,39.27062998297628,1138.848269506312,Month-to-month,Credit card,0,14.594521329838884,423.2411185653276,0
CUST_244,43,45.41920876776378,1953.0259770138423,Month-to-month,Mailed check,1,23.459573591744302,1008.761664445005,0
CUST_245,46,116.81736344267212,5373.598718362918,Two year,Bank transfer,0,29.08633927934413,1337.97160684983,1
CUST_246,4,143.3718149132469,573.4872596529876,Month-to-month,Mailed check,0,11.355545067984252,45.42218027193701,0
CUST_247,53,36.81913583385018,1951.41419919406,Month-to-month,Bank transfer,0,20.18451777159008,1069.7794418942742,1
